it,instant,local_optimum_value
0,0.0,131208.0
1,7.321516036987305,128455.0
2,10.861287117004395,128455.0
3,11.984569072723389,128384.0
4,15.632863998413086,128384.0
5,19.028271198272705,128384.0
6,20.620221853256226,128384.0
7,24.104074954986572,128384.0
8,27.74478006362915,128384.0
9,31.14469027519226,128384.0
10,34.75590801239014,128384.0
11,45.407652139663696,128384.0
12,46.911784172058105,128384.0
13,50.12913203239441,128384.0
14,51.77435111999512,128384.0
15,55.43375205993652,128384.0
16,58.78555703163147,128384.0
17,61.83535885810852,128384.0
18,63.36851501464844,128384.0
19,67.95088410377502,128384.0
20,69.58815002441406,128384.0
21,73.02937507629395,128384.0
22,76.45968413352966,128384.0
23,79.84318900108337,128384.0
24,83.17149114608765,128384.0
25,87.49523091316223,128384.0
26,89.01575899124146,128384.0
27,92.28253698348999,128384.0
28,95.97457718849182,128384.0
29,99.44055509567261,128384.0
30,103.00671720504761,128384.0
31,106.65382122993469,128384.0
32,111.21982097625732,128384.0
33,112.75618290901184,128384.0
34,116.3973560333252,128384.0
35,119.76605415344238,128384.0
36,123.4609100818634,128384.0
37,127.15107607841492,128384.0
38,130.7475278377533,128384.0
39,135.4582221508026,128384.0
40,136.94852924346924,128384.0
41,140.54173803329468,128384.0
42,144.1441662311554,128384.0
43,147.89810395240784,128384.0
44,151.6146101951599,128384.0
45,155.36794590950012,128384.0
46,158.79501795768738,128384.0
47,163.64278197288513,128384.0
48,165.12765526771545,128384.0
49,168.61586093902588,128384.0
50,171.62259912490845,128384.0
51,173.18357920646667,128384.0
52,176.62853026390076,128384.0
53,180.00466108322144,128384.0
54,183.59510803222656,128384.0
55,187.0592381954193,128384.0
56,190.60240411758423,128384.0
57,194.139151096344,128384.0
58,197.73835110664368,128384.0
59,199.21133685112,128384.0
60,202.6946620941162,128384.0
61,206.10075116157532,128384.0
62,208.20295023918152,128384.0
63,209.66981601715088,128384.0
64,212.71834588050842,128384.0
65,214.2861909866333,128384.0
66,217.7229940891266,128384.0
67,220.9260709285736,128384.0
68,224.22741198539734,128384.0
69,227.5286340713501,128384.0
70,230.83874917030334,128384.0
71,234.12834095954895,128384.0
72,237.68663907051086,128384.0
73,241.05976605415344,128384.0
74,245.54700899124146,128384.0
75,247.04193711280823,128384.0
76,259.7813060283661,128384.0
77,261.24788188934326,128384.0
78,264.7160840034485,128384.0
79,268.09300088882446,128384.0
80,270.01623010635376,128384.0
81,271.6616439819336,128384.0
82,275.2864911556244,128384.0
83,278.6561698913574,128384.0
84,288.0735070705414,128384.0
85,289.59033393859863,128384.0
86,295.40180921554565,128384.0
87,297.2995660305023,128384.0
88,309.24951004981995,128384.0
89,311.2887279987335,128384.0
90,314.3079960346222,128384.0
91,315.91647005081177,128384.0
92,325.3645579814911,128384.0
93,326.9271810054779,128384.0
94,330.3344130516052,128384.0
95,333.7884771823883,128384.0
96,337.197890996933,128384.0
97,340.50152015686035,128384.0
98,343.79914116859436,128384.0
99,347.34931921958923,128384.0
100,350.673779964447,128384.0
101,353.830708026886,128384.0
102,355.4512560367584,128384.0
103,358.79840207099915,128384.0
104,363.45073199272156,128384.0
105,364.96662402153015,128384.0
106,368.4379210472107,128384.0
107,371.6696491241455,128384.0
108,374.9585530757904,128384.0
109,376.4741098880768,128384.0
110,380.0490028858185,128384.0
111,381.5571069717407,128384.0
112,386.27009201049805,128384.0
113,387.757639169693,128384.0
114,391.10962104797363,128384.0
115,394.41722202301025,128384.0
116,397.4782531261444,128384.0
117,398.9668679237366,128384.0
118,402.21196007728577,128384.0
119,405.6211929321289,128384.0
120,408.911602973938,128384.0
121,412.23728823661804,128384.0
122,415.4421691894531,128384.0
123,418.78948402404785,128384.0
124,423.06089997291565,128384.0
125,424.5490050315857,128384.0
126,427.944650888443,128384.0
127,431.20564103126526,128384.0
128,432.67919516563416,128384.0
129,436.1703989505768,128384.0
130,439.51403307914734,128384.0
131,443.13018798828125,128384.0
132,446.3426151275635,128384.0
133,449.6581139564514,128384.0
134,452.9267749786377,128384.0
135,456.3667640686035,128384.0
136,458.74648904800415,128384.0
137,462.28143095970154,128384.0
138,467.34978199005127,127408.0
139,471.13247203826904,127408.0
140,474.72690987586975,127408.0
141,478.35371708869934,127408.0
142,482.0441279411316,127408.0
143,485.7629129886627,127408.0
144,489.6900939941406,127408.0
145,493.1241252422333,127408.0
146,496.97431111335754,127408.0
147,500.72019600868225,127408.0
148,504.30145621299744,127408.0
149,508.2456519603729,127408.0
150,511.90000009536743,127408.0
151,516.7389831542969,127408.0
152,520.5858731269836,127408.0
153,524.1109230518341,127408.0
154,527.8752508163452,127408.0
155,532.6935119628906,127408.0
156,536.5231699943542,127408.0
157,539.9322850704193,127408.0
158,541.4358861446381,127408.0
159,544.8817279338837,127408.0
160,548.4740860462189,127408.0
161,551.7386119365692,127408.0
162,553.2296380996704,127408.0
163,556.6167190074921,127408.0
164,560.0359179973602,127408.0
165,561.7276878356934,127408.0
166,564.9350430965424,127408.0
167,568.1389548778534,127408.0
168,569.6948111057281,127408.0
169,573.2735102176666,127408.0
170,577.031585931778,127408.0
171,580.492347240448,127408.0
172,582.0406639575958,127408.0
173,585.8672518730164,127408.0
174,589.2494661808014,127408.0
175,592.877690076828,127408.0
176,596.5168261528015,127408.0
177,598.0312769412994,127408.0
178,601.6184089183807,127408.0
