it,instant,local_optimum_value
0,0.0,21100.0
1,0.3684878349304199,20400.0
2,0.6054227352142334,20400.0
3,0.8420639038085938,20400.0
4,1.0761008262634277,20400.0
5,1.308849811553955,20400.0
6,1.5446887016296387,20400.0
7,1.779444932937622,20400.0
8,2.0112109184265137,20400.0
9,2.244278907775879,20400.0
10,2.4804189205169678,20400.0
11,2.7183427810668945,20400.0
12,2.9543938636779785,20400.0
13,3.190546751022339,20400.0
14,3.425647735595703,20400.0
15,3.6634390354156494,20400.0
16,3.897531747817993,20400.0
17,4.129425764083862,20400.0
18,4.3628199100494385,20400.0
19,4.733104705810547,20400.0
20,4.966620922088623,20400.0
21,5.202747821807861,20400.0
