it,instant,local_optimum_value
0,0.0,40203.0
1,1.9641540050506592,38013.0
2,2.0895888805389404,38013.0
3,2.4444589614868164,37828.0
4,2.5632081031799316,37828.0
5,2.9163451194763184,37828.0
6,3.0328969955444336,37828.0
7,3.3839149475097656,37828.0
8,3.5015132427215576,37828.0
9,3.8520030975341797,37828.0
10,3.9667811393737793,37828.0
11,4.31699800491333,37828.0
12,4.432352066040039,37828.0
13,4.7838099002838135,37828.0
14,4.902098178863525,37828.0
15,5.25068998336792,37828.0
16,5.368654012680054,37828.0
17,5.721101999282837,37828.0
18,5.839103937149048,37828.0
19,6.192620038986206,37828.0
20,6.3111491203308105,37828.0
21,6.660093069076538,37828.0
22,6.778587102890015,37828.0
23,7.127243995666504,37828.0
24,7.2435150146484375,37828.0
25,7.5912981033325195,37828.0
26,7.709604978561401,37828.0
27,8.061022996902466,37828.0
28,8.177188158035278,37828.0
29,8.525727033615112,37828.0
30,8.641916036605835,37828.0
31,8.9947350025177,37828.0
32,9.11129117012024,37828.0
33,9.46156096458435,37828.0
34,9.579635858535767,37828.0
35,9.936658143997192,37828.0
36,10.052580118179321,37828.0
37,10.4027681350708,37828.0
38,10.51532793045044,37828.0
39,10.871060848236084,37828.0
40,10.985895156860352,37828.0
41,11.334204196929932,37828.0
42,11.45245885848999,37828.0
43,11.803399085998535,37828.0
44,11.919641017913818,37828.0
45,12.270665884017944,37828.0
46,12.386223077774048,37828.0
47,12.738934993743896,37828.0
48,12.853365898132324,37828.0
49,13.204594135284424,37828.0
50,13.320402145385742,37828.0
51,13.672499179840088,37828.0
52,13.78948187828064,37828.0
53,14.146095037460327,37828.0
54,14.263939142227173,37828.0
55,14.612980842590332,37828.0
56,14.728583097457886,37828.0
57,15.081284046173096,37828.0
