it,instant,local_optimum_value
0,0.0,52300.0
1,1.3764331340789795,45300.0
2,1.7378571033477783,45300.0
3,2.09725022315979,45300.0
4,2.4471940994262695,45300.0
5,2.80448317527771,45300.0
6,3.2685842514038086,45300.0
7,3.622899055480957,45300.0
8,3.979501247406006,45300.0
9,4.338608264923096,45300.0
10,4.688997268676758,45300.0
11,5.044975280761719,45300.0
12,5.398056268692017,45300.0
13,5.754968166351318,45300.0
14,6.107307195663452,45300.0
15,6.566246271133423,45300.0
16,6.923313140869141,45300.0
17,7.272026300430298,45300.0
18,7.626824378967285,45300.0
19,7.980631113052368,45300.0
20,8.331469058990479,45300.0
21,8.68581509590149,45300.0
22,9.04282021522522,45300.0
