it,instant,local_optimum_value
0,0.0,21100.0
1,0.47722697257995605,20400.0
2,0.8241310119628906,20400.0
3,1.170395851135254,20400.0
4,1.5218029022216797,20400.0
5,1.8669209480285645,20400.0
6,2.2134342193603516,20400.0
7,2.5621039867401123,20400.0
8,2.909593105316162,20400.0
9,3.396026849746704,20400.0
10,3.743273973464966,20400.0
11,4.092777967453003,20400.0
12,4.439727783203125,20400.0
13,4.790266752243042,20400.0
14,5.143991947174072,20400.0
15,5.49648904800415,20400.0
16,5.852464914321899,20400.0
17,6.197466135025024,20400.0
18,6.545732736587524,20400.0
19,6.906888961791992,20400.0
20,7.259552001953125,20400.0
21,7.603432893753052,20400.0
