it,instant,local_optimum_value
0,0.0,198610.0
1,0.8730072975158691,197750.0
2,1.6723682880401611,197750.0
3,2.3934011459350586,197750.0
4,2.874934196472168,197750.0
5,3.483114004135132,197750.0
6,4.070380210876465,197750.0
7,4.568270206451416,197750.0
8,5.052993059158325,197750.0
9,5.637650966644287,197750.0
10,6.103504180908203,197750.0
11,6.722853183746338,197750.0
12,7.205351114273071,197750.0
13,7.812348365783691,197750.0
14,8.27009630203247,197750.0
15,8.90885615348816,197750.0
16,9.471581935882568,197750.0
17,9.958550214767456,197750.0
18,10.554584264755249,197750.0
19,11.049390077590942,197750.0
20,11.546212196350098,197750.0
21,12.147929191589355,197750.0
