datetime_str,initial_solution_value,initial_solution_routes,local_optimum_value,local_optimum_routes,exit_condition,exec_time
2021-02-02_23-14-05_079531,304102.0,"[0, 2, 5, 0];[0, 10, 11, 13, 6, 90, 85, 0];[0, 19, 20, 0];[0, 26, 25, 39, 51, 38, 37, 40, 50, 114, 112, 113, 78, 92, 91, 84, 70, 28, 27, 0];[0, 29, 23, 22, 12, 0];[0, 30, 31, 86, 83, 80, 21, 16, 17, 1, 7, 0];[0, 72, 71, 75, 77, 76, 74, 66, 65, 64, 67, 68, 57, 56, 34, 8, 0];[0, 88, 87, 89, 4, 0];[0, 102, 109, 105, 101, 98, 97, 96, 81, 95, 82, 18, 15, 14, 3, 0];[0, 103, 104, 106, 107, 108, 111, 110, 100, 99, 94, 93, 115, 79, 73, 69, 32, 33, 55, 35, 9, 45, 44, 43, 42, 49, 41, 48, 47, 46, 63, 62, 61, 60, 58, 59, 52, 53, 54, 36, 24, 0]",301420.0,"[0, 30, 31, 86, 83, 80, 21, 16, 7, 0];[0, 11, 13, 6, 90, 85, 0];[0, 17, 19, 20, 0];[0, 26, 25, 39, 51, 38, 37, 40, 50, 114, 112, 113, 78, 92, 91, 84, 70, 28, 27, 0];[0, 10, 29, 23, 22, 12, 0];[0, 1, 2, 5, 0];[0, 72, 71, 75, 77, 76, 74, 66, 65, 64, 67, 68, 57, 56, 34, 8, 0];[0, 88, 87, 89, 4, 0];[0, 102, 109, 105, 101, 98, 97, 96, 81, 95, 82, 18, 15, 14, 3, 0];[0, 103, 104, 106, 107, 108, 111, 110, 100, 99, 94, 93, 115, 79, 73, 69, 32, 33, 55, 35, 9, 45, 44, 43, 42, 49, 41, 48, 47, 46, 63, 62, 61, 60, 58, 59, 52, 53, 54, 36, 24, 0]",3,77.77885389328003
