it,instant,local_optimum_value
0,0.0,226074.0
1,5.673101902008057,225852.0
2,9.803030967712402,225852.0
3,13.999444961547852,225852.0
4,17.92288303375244,225852.0
5,22.06743884086609,225852.0
6,26.387836933135986,225852.0
7,30.492309093475342,225852.0
8,34.630430936813354,225852.0
9,38.831939935684204,225852.0
10,43.13715696334839,225852.0
11,47.280609130859375,225852.0
12,51.56726098060608,225852.0
13,55.86785578727722,225852.0
14,60.34284806251526,225852.0
15,64.7077488899231,225852.0
16,68.78269910812378,225852.0
17,73.0006000995636,225852.0
18,77.56798696517944,225852.0
19,81.96037983894348,225852.0
20,86.3076868057251,225852.0
21,90.56854391098022,225852.0
