it,instant,local_optimum_value
0,0.0,76663.0
1,0.12866997718811035,76663.0
2,0.6086349487304688,74577.0
3,0.72739577293396,74577.0
4,1.0796778202056885,74577.0
5,1.2013278007507324,74577.0
6,1.5644478797912598,74577.0
7,1.677945852279663,74577.0
8,2.2488226890563965,74577.0
9,2.372032642364502,74577.0
10,2.7327818870544434,74577.0
11,2.845820903778076,74577.0
12,3.211683750152588,74577.0
13,3.3307149410247803,74577.0
14,3.678070068359375,74577.0
15,3.801327705383301,74577.0
16,4.162027835845947,74577.0
17,4.2768778800964355,74577.0
18,4.64420485496521,74577.0
19,4.767218828201294,74577.0
20,5.128427743911743,74577.0
21,5.246111869812012,74577.0
22,5.6090099811553955,74577.0
23,5.726089954376221,74577.0
24,6.215150833129883,74577.0
25,6.3335888385772705,74577.0
26,6.698063850402832,74577.0
27,6.81693696975708,74577.0
28,7.175323963165283,74577.0
29,7.296146869659424,74577.0
30,7.651303768157959,74577.0
31,7.773789882659912,74577.0
32,8.144537687301636,74577.0
33,8.259065866470337,74577.0
34,8.615159749984741,74577.0
35,8.731046915054321,74577.0
36,9.076246738433838,74577.0
37,9.19629693031311,74577.0
38,9.787294864654541,74577.0
39,9.911995887756348,74577.0
40,10.274536848068237,74577.0
41,10.394948720932007,74577.0
42,10.758736848831177,74577.0
43,10.87502384185791,74577.0
44,11.245052814483643,74577.0
45,11.360870838165283,74577.0
46,11.721239805221558,74577.0
47,11.841476917266846,74577.0
48,12.2031888961792,74577.0
49,12.323673725128174,74577.0
50,12.684785842895508,74577.0
51,12.806519746780396,74577.0
52,13.390787839889526,74577.0
53,13.516084909439087,74577.0
54,13.884204864501953,74577.0
55,14.003612995147705,74577.0
56,14.359173774719238,74577.0
57,14.482176780700684,74577.0
58,14.842308759689331,74577.0
59,14.96117377281189,74577.0
60,15.319490671157837,74577.0
