datetime_str,initial_solution_value,initial_solution_routes,local_optimum_value,local_optimum_routes,exit_condition,exec_time
2021-02-01_03-18-59_115934,131208.0,"[0, 3, 4, 1, 2, 8, 9, 7, 0];[0, 17, 23, 46, 25, 35, 14, 0];[0, 18, 22, 31, 30, 33, 16, 11, 29, 34, 20, 41, 37, 38, 24, 26, 36, 0];[0, 28, 27, 21, 40, 10, 5, 6, 0];[0, 32, 49, 55, 52, 65, 53, 56, 57, 50, 51, 54, 63, 72, 85, 83, 81, 82, 79, 59, 86, 87, 60, 68, 71, 88, 89, 64, 61, 62, 67, 70, 69, 66, 43, 0];[0, 44, 39, 45, 15, 12, 13, 19, 47, 73, 84, 74, 75, 76, 77, 58, 78, 80, 48, 42, 0]",128455.0,"[0, 28, 27, 21, 40, 10, 6, 0];[0, 17, 23, 46, 25, 35, 14, 0];[0, 18, 22, 31, 30, 33, 16, 11, 29, 34, 20, 41, 37, 38, 24, 26, 36, 0];[0, 3, 2, 1, 5, 8, 9, 7, 4, 0];[0, 32, 49, 52, 65, 53, 55, 56, 57, 50, 51, 54, 63, 72, 85, 83, 81, 82, 79, 59, 86, 87, 60, 68, 71, 88, 89, 64, 61, 62, 67, 70, 69, 66, 43, 0];[0, 44, 39, 45, 15, 12, 13, 19, 47, 73, 84, 74, 75, 76, 77, 58, 78, 80, 48, 42, 0]",3,51.68542695045471
