it,instant,local_optimum_value
0,0.0,25159.0
1,3.264233112335205,21783.0
2,3.920686960220337,21783.0
3,4.7176971435546875,21783.0
4,5.52006721496582,21783.0
5,6.18284797668457,21783.0
6,6.9838690757751465,21783.0
7,7.786211252212524,21783.0
8,8.446359157562256,21783.0
9,9.260165929794312,21783.0
10,10.057997226715088,21783.0
11,10.716722011566162,21783.0
12,11.52419114112854,21783.0
13,12.291270017623901,21783.0
14,13.164017915725708,21783.0
15,13.966898918151855,21783.0
16,14.623342275619507,21783.0
17,15.27719497680664,21783.0
