datetime_str,initial_solution_value,initial_solution_routes,local_optimum_value,local_optimum_routes,exit_condition,exec_time
2021-01-31_23-12-49_425789,20379.0,"[0, 1, 2, 4, 5, 6, 7, 8, 11, 10, 9, 20, 19, 18, 17, 12, 16, 15, 14, 13, 3, 0]",19517.0,"[0, 1, 4, 5, 6, 7, 8, 9, 11, 10, 20, 18, 19, 17, 12, 16, 15, 14, 13, 3, 2, 0]",2,15.46023678779602
