it,instant,local_optimum_value
0,0.0,88183.0
1,2.852553129196167,87748.0
2,6.119153261184692,87168.0
3,7.071908235549927,87168.0
4,7.648746967315674,87168.0
5,8.831891059875488,84707.0
6,13.340216159820557,84707.0
7,14.032583951950073,84707.0
8,15.023681163787842,84707.0
9,16.11611819267273,84707.0
10,17.28155493736267,84707.0
11,17.98829698562622,84707.0
12,19.487709283828735,84612.0
13,20.331026315689087,84612.0
14,22.31162118911743,84612.0
15,23.014926195144653,84612.0
16,24.349597215652466,84415.0
17,25.17727518081665,84415.0
18,25.871501207351685,84415.0
19,26.557805061340332,84415.0
20,27.033288955688477,84415.0
21,27.887698888778687,84415.0
22,28.995954990386963,84415.0
23,29.69984793663025,84415.0
24,30.666139125823975,84415.0
25,31.369656085968018,84415.0
26,32.19064497947693,84415.0
27,33.20701003074646,84415.0
28,34.000182151794434,84415.0
29,34.57660222053528,84415.0
30,35.29112124443054,84415.0
31,37.227800130844116,84415.0
32,37.93369126319885,84415.0
33,38.981030225753784,84415.0
34,39.671058177948,84415.0
35,40.49260330200195,84415.0
36,41.5424702167511,84415.0
37,42.23330116271973,84415.0
38,42.699889183044434,84415.0
39,43.40055513381958,84415.0
40,43.87636208534241,84415.0
41,44.684248208999634,84415.0
42,45.152202129364014,84415.0
43,45.833597898483276,84415.0
44,47.834126234054565,84415.0
45,48.75432801246643,84415.0
46,50.81047010421753,84415.0
47,51.51102018356323,84415.0
48,54.23309803009033,84415.0
49,54.940009117126465,84415.0
50,55.40564298629761,84415.0
51,56.1115140914917,84415.0
52,56.56980299949646,84415.0
53,57.26943111419678,84415.0
54,58.704797983169556,84415.0
55,59.85970616340637,84415.0
56,60.55932807922363,84415.0
57,61.39663219451904,84415.0
58,62.21300411224365,84415.0
59,63.391627073287964,84415.0
60,64.69546222686768,84415.0
61,65.50983810424805,84415.0
62,66.22281503677368,84415.0
63,68.35501408576965,84415.0
64,69.04843330383301,84415.0
65,69.86453199386597,84415.0
66,70.57518410682678,84415.0
67,71.3756811618805,84415.0
68,72.07453632354736,84415.0
69,74.69772219657898,84415.0
70,75.53137612342834,84415.0
71,76.22841906547546,84415.0
72,76.92414212226868,84415.0
73,78.32799911499023,84415.0
74,79.18545317649841,84415.0
75,79.99309015274048,84415.0
76,80.91529607772827,84415.0
