datetime_str,initial_solution_value,initial_solution_routes,local_optimum_value,local_optimum_routes,exit_condition,exec_time
2021-01-31_22-29-42_089364,40203.0,"[0, 21, 16, 2, 4, 6, 3, 5, 9, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 13, 25, 20, 17, 0]",38660.0,"[0, 21, 16, 2, 4, 6, 3, 5, 9, 1, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 24, 13, 25, 20, 17, 0]",2,15.161625862121582
