it,instant,local_optimum_value
0,0.0,70100.0
1,1.029310941696167,69900.0
2,1.3813791275024414,69900.0
3,1.730346918106079,69900.0
4,2.080883026123047,69900.0
5,2.4405839443206787,69900.0
6,2.795506238937378,69900.0
7,3.152745008468628,69900.0
8,3.6100480556488037,69900.0
9,4.076776027679443,69900.0
10,4.425328254699707,69900.0
11,4.778674840927124,69900.0
12,5.1266701221466064,69900.0
13,5.475307941436768,69900.0
14,5.825858116149902,69900.0
15,6.182767152786255,69900.0
16,6.532819986343384,69900.0
17,6.991943120956421,69900.0
18,7.345952987670898,69900.0
19,7.711202144622803,69900.0
20,8.06336522102356,69900.0
21,8.295346975326538,69900.0
22,8.655431270599365,69900.0
23,9.005656003952026,69900.0
24,9.35596489906311,69900.0
25,9.720157146453857,69900.0
26,10.071439027786255,69900.0
27,10.427680015563965,69900.0
28,10.782020092010498,69900.0
29,11.133172988891602,69900.0
30,11.478079080581665,69900.0
31,11.828338146209717,69900.0
32,12.293303966522217,69900.0
33,12.756516218185425,69900.0
34,13.102439165115356,69900.0
35,13.45593810081482,69900.0
36,13.8108389377594,69900.0
37,14.165992021560669,69900.0
38,14.525164127349854,69900.0
39,14.87501311302185,69900.0
40,15.23508906364441,69900.0
