it,instant,local_optimum_value
0,0.0,309326.0
1,4.077714920043945,307111.0
2,5.048255920410156,307111.0
3,6.194552898406982,307111.0
4,7.379820823669434,307111.0
5,8.333419799804688,307111.0
6,9.233577013015747,307111.0
7,10.583431959152222,307111.0
8,11.619432926177979,307111.0
9,12.554441928863525,307111.0
10,13.578054904937744,307111.0
11,14.631280899047852,307111.0
12,15.567090034484863,307111.0
13,16.48163104057312,307111.0
14,17.514465808868408,307111.0
15,18.549081802368164,307111.0
16,19.601887941360474,307111.0
17,20.698737859725952,307111.0
18,21.616587162017822,307111.0
19,22.5676748752594,307111.0
20,23.531506061553955,307111.0
21,24.60792088508606,307111.0
