it,instant,local_optimum_value
0,0.0,75200.0
1,0.3683199882507324,73400.0
2,0.5991978645324707,73400.0
3,0.8328878879547119,73400.0
4,1.0666828155517578,73400.0
5,1.3056457042694092,73400.0
6,1.662989854812622,73400.0
7,1.901728630065918,73400.0
8,2.1359708309173584,73400.0
9,2.367126703262329,73400.0
10,2.601834774017334,73400.0
11,2.8357529640197754,73400.0
12,3.0673186779022217,73400.0
13,3.3031368255615234,73400.0
14,3.5466527938842773,73400.0
15,3.7829158306121826,73400.0
16,4.017837762832642,73400.0
17,4.361475706100464,73400.0
18,4.6038007736206055,73400.0
19,4.83739972114563,73400.0
20,5.071911811828613,73400.0
21,5.307178735733032,73400.0
