datetime_str,initial_solution_value,initial_solution_routes,local_optimum_value,local_optimum_routes,exit_condition,exec_time
2021-01-31_22-59-30_378937,48720.0,"[0, 1, 2, 5, 21, 19, 20, 13, 6, 0];[0, 3, 4, 0];[0, 7, 22, 8, 10, 11, 9, 14, 0];[0, 12, 17, 18, 0];[0, 16, 15, 0]",47964.0,"[0, 2, 5, 13, 21, 19, 20, 6, 1, 0];[0, 3, 4, 0];[0, 7, 22, 8, 10, 11, 9, 14, 0];[0, 12, 17, 18, 0];[0, 16, 15, 0]",3,6.460173845291138
