it,instant,local_optimum_value
0,0.0,62993.0
1,20.73831295967102,60423.0
2,24.22276782989502,60423.0
3,27.91425395011902,60423.0
4,31.5015389919281,60423.0
5,35.14090180397034,60423.0
6,38.90685701370239,60423.0
7,42.46116399765015,60423.0
8,46.28156495094299,60423.0
9,50.049723863601685,60423.0
10,53.80461597442627,60423.0
11,57.583876848220825,60423.0
12,61.202924966812134,60423.0
13,64.86617183685303,60423.0
14,68.83058881759644,60423.0
15,72.42473697662354,60423.0
16,76.27082014083862,60423.0
17,79.81488299369812,60423.0
18,83.68926692008972,60423.0
19,87.41956996917725,60423.0
20,91.18185901641846,60423.0
21,94.87317991256714,60423.0
