it,instant,local_optimum_value
0,0.0,40203.0
1,1.1378910541534424,38660.0
2,1.257615089416504,38660.0
3,1.4927868843078613,38660.0
4,1.609687089920044,38660.0
5,1.847170114517212,38660.0
6,1.964310884475708,38660.0
7,2.198824167251587,38660.0
8,2.3127150535583496,38660.0
9,2.551054000854492,38660.0
10,2.6642069816589355,38660.0
11,2.8987410068511963,38660.0
12,3.0145070552825928,38660.0
13,3.255506992340088,38660.0
14,3.3714730739593506,38660.0
15,3.6049909591674805,38660.0
16,3.7209231853485107,38660.0
17,3.9544081687927246,38660.0
18,4.071858167648315,38660.0
19,4.305320978164673,38660.0
20,4.4192140102386475,38660.0
21,4.648909091949463,38660.0
22,4.764738082885742,38660.0
23,5.000263214111328,38660.0
24,5.114681959152222,38660.0
25,5.349352121353149,38660.0
26,5.466434955596924,38660.0
27,5.700588941574097,38660.0
28,5.814955949783325,38660.0
29,6.04931902885437,38660.0
30,6.1662139892578125,38660.0
31,6.40184211730957,38660.0
32,6.515229225158691,38660.0
33,6.7518310546875,38660.0
34,6.867229223251343,38660.0
35,7.101046085357666,38660.0
36,7.219438076019287,38660.0
37,7.453661918640137,38660.0
38,7.566950082778931,38660.0
39,7.801807165145874,38660.0
40,7.916405916213989,38660.0
41,8.154022216796875,38660.0
42,8.267273902893066,38660.0
43,8.501634120941162,38660.0
44,8.620198011398315,38660.0
45,8.853864192962646,38660.0
46,8.967615842819214,38660.0
47,9.20209813117981,38660.0
48,9.320364952087402,38660.0
49,9.554726123809814,38660.0
50,9.66796588897705,38660.0
51,9.902390956878662,38660.0
52,10.020125150680542,38660.0
53,10.258376836776733,38660.0
54,10.371316909790039,38660.0
55,10.60189414024353,38660.0
56,10.717422008514404,38660.0
57,10.948177099227905,38660.0
58,11.065666913986206,38660.0
59,11.302595138549805,38660.0
60,11.417845964431763,38660.0
61,11.653888940811157,38660.0
62,11.770421981811523,38660.0
63,12.004760026931763,38660.0
64,12.1195387840271,38660.0
65,12.354764938354492,38660.0
66,12.471709966659546,38660.0
67,12.7044038772583,38660.0
68,12.822436094284058,38660.0
69,13.054178953170776,38660.0
70,13.165873050689697,38660.0
71,13.400974035263062,38660.0
72,13.518492221832275,38660.0
73,13.755431175231934,38660.0
74,13.866979122161865,38660.0
75,14.104773044586182,38660.0
76,14.222546815872192,38660.0
77,14.453532218933105,38660.0
78,14.571290016174316,38660.0
79,14.805095195770264,38660.0
80,14.9233078956604,38660.0
81,15.160428047180176,38660.0
