it,instant,local_optimum_value
0,0.0,14900.0
1,0.5905280113220215,13400.0
2,0.9253931045532227,13400.0
3,1.1599950790405273,13400.0
4,1.3978240489959717,13400.0
5,1.6346991062164307,13400.0
6,1.9756731986999512,13400.0
7,2.2113521099090576,13400.0
8,2.4478399753570557,13400.0
9,2.682400941848755,13400.0
10,3.0274438858032227,13400.0
11,3.2602219581604004,13400.0
12,3.4923460483551025,13400.0
13,3.7296271324157715,13400.0
14,3.965023994445801,13400.0
15,4.308966159820557,13400.0
16,4.548070192337036,13400.0
17,4.782296180725098,13400.0
18,5.017729043960571,13400.0
19,5.3615381717681885,13400.0
20,5.598159074783325,13400.0
21,5.841717004776001,13400.0
