it,instant,local_optimum_value
0,0.0,86747.0
1,1.1342201232910156,86747.0
2,2.1602299213409424,86747.0
3,3.184981107711792,86747.0
4,4.25681209564209,86747.0
5,5.255225896835327,86747.0
6,6.286009073257446,86747.0
7,7.350313901901245,86747.0
8,8.295819997787476,86747.0
9,9.256898164749146,86747.0
10,10.221721172332764,86747.0
11,11.176985025405884,86747.0
12,12.1841299533844,86747.0
13,13.252767086029053,86747.0
14,14.197546005249023,86747.0
15,15.13313102722168,86747.0
16,16.136677980422974,86747.0
17,17.27643895149231,86747.0
18,18.238086938858032,86747.0
19,19.187019109725952,86747.0
20,20.157263040542603,86747.0
