datetime_str,initial_solution_value,initial_solution_routes,local_optimum_value,local_optimum_routes,exit_condition,exec_time
2021-02-02_14-49-24_188960,88183.0,"[0, 10, 11, 0];[0, 19, 16, 17, 15, 14, 13, 7, 6, 5, 4, 3, 2, 1, 12, 8, 0];[0, 22, 18, 9, 0];[0, 23, 25, 31, 32, 28, 29, 26, 0];[0, 24, 21, 33, 30, 20, 0];[0, 46, 37, 38, 39, 40, 41, 42, 43, 44, 45, 50, 49, 47, 48, 36, 34, 35, 27, 0]",87154.0,"[0, 10, 11, 0];[0, 19, 16, 17, 15, 14, 13, 7, 6, 5, 4, 3, 2, 1, 12, 8, 0];[0, 18, 22, 9, 0];[0, 23, 25, 31, 32, 28, 29, 26, 0];[0, 24, 33, 21, 30, 20, 0];[0, 46, 37, 38, 39, 40, 41, 42, 43, 44, 45, 50, 49, 47, 48, 36, 34, 35, 27, 0]",3,17.701751947402954
