it,instant,local_optimum_value
0,0.0,35000.0
1,1.1758918762207031,31400.0
2,1.4098470211029053,31400.0
3,1.6504409313201904,31400.0
4,1.9944450855255127,31400.0
5,2.4350128173828125,31400.0
6,2.7731120586395264,31400.0
7,3.0040528774261475,31400.0
8,3.346569061279297,31400.0
9,3.58686900138855,31400.0
10,3.821284055709839,31400.0
11,4.061798810958862,31400.0
12,4.405601978302002,31400.0
13,4.647707939147949,31400.0
14,4.99106502532959,31400.0
15,5.230319976806641,31400.0
16,5.573534965515137,31400.0
17,5.809708118438721,31400.0
18,6.0501909255981445,31400.0
19,6.2907960414886475,31400.0
20,6.641934871673584,31400.0
21,6.878602981567383,31400.0
