it,instant,local_optimum_value
0,0.0,304102.0
1,10.79106092453003,301420.0
2,14.470058917999268,301389.0
3,18.86488699913025,301389.0
4,23.25656795501709,301389.0
5,26.230323791503906,301389.0
6,30.022391080856323,301389.0
7,34.941415786743164,301389.0
8,39.363492012023926,301389.0
9,44.49439477920532,301389.0
10,47.62585806846619,301389.0
11,52.19170689582825,301389.0
12,54.957571029663086,301389.0
13,64.34583497047424,301389.0
14,67.39110803604126,301389.0
15,75.57119989395142,301389.0
16,78.40051770210266,301389.0
17,87.56019401550293,301389.0
18,90.37444400787354,301389.0
19,93.50473594665527,301389.0
20,96.24898409843445,301389.0
21,98.20409178733826,301389.0
22,100.99259281158447,301389.0
23,104.74906897544861,301389.0
24,108.60591793060303,301389.0
25,113.41121196746826,301389.0
26,116.36432099342346,301389.0
27,120.82313704490662,301389.0
28,124.20063400268555,301389.0
29,127.04563093185425,301389.0
30,131.4616539478302,301389.0
31,140.98148488998413,301389.0
32,143.97623896598816,301389.0
33,147.18259978294373,301389.0
34,149.79913091659546,301389.0
35,154.93716287612915,301389.0
36,157.95375680923462,301389.0
37,162.56950283050537,301389.0
38,165.28532195091248,301389.0
39,168.58337497711182,301389.0
40,175.50314378738403,300061.0
41,179.60721492767334,300061.0
42,190.5455939769745,300061.0
43,193.38015484809875,300061.0
44,196.8019859790802,300061.0
45,199.67980885505676,300061.0
46,204.416170835495,300061.0
47,209.32801508903503,300061.0
48,212.1085968017578,300061.0
49,216.81365084648132,300061.0
50,218.55269193649292,300061.0
51,221.2822389602661,300061.0
52,224.49779891967773,300061.0
53,227.4290108680725,300061.0
54,232.2920320034027,300061.0
55,236.86308407783508,300061.0
56,242.16771507263184,300061.0
57,256.253408908844,300061.0
58,258.9559109210968,300061.0
59,262.7450408935547,300061.0
60,266.1246519088745,300061.0
61,270.7590310573578,299931.0
62,272.6605968475342,299931.0
63,275.2553629875183,299931.0
64,280.02780270576477,299931.0
65,283.920361995697,299541.0
66,287.40752506256104,299541.0
67,290.1751847267151,299541.0
68,294.82540583610535,299541.0
69,298.48613691329956,299541.0
70,301.27699875831604,299541.0
71,304.8106029033661,299541.0
72,308.7828469276428,299541.0
73,314.0368158817291,299541.0
74,315.81981110572815,299541.0
75,318.63113284111023,299541.0
76,320.3442349433899,299541.0
77,323.33394408226013,299541.0
78,326.6424310207367,299541.0
79,329.4149968624115,299541.0
80,332.45502400398254,299541.0
81,337.1267499923706,299541.0
82,341.1709580421448,299541.0
83,345.6431710720062,299541.0
84,353.76782298088074,299541.0
85,356.7333769798279,299541.0
86,365.10378098487854,299541.0
87,367.98802876472473,299541.0
88,369.753112077713,299541.0
89,372.5221149921417,299541.0
90,376.95132994651794,299541.0
91,385.3952057361603,299541.0
92,388.23753690719604,299541.0
93,389.9363670349121,299541.0
94,392.9716749191284,299541.0
95,397.1043589115143,299541.0
96,401.67860984802246,299541.0
97,406.60797476768494,299541.0
98,409.3325209617615,299541.0
99,412.74932503700256,299541.0
100,415.5289330482483,299541.0
101,417.8995318412781,299541.0
102,420.7522737979889,299541.0
103,425.59042978286743,299541.0
104,429.03812193870544,299541.0
105,431.8944869041443,299541.0
106,438.4951958656311,299541.0
107,441.10092091560364,299541.0
108,445.28396010398865,299541.0
109,448.34492588043213,299541.0
110,451.3303179740906,299541.0
111,453.15044498443604,299541.0
112,455.7715198993683,299541.0
113,457.7091100215912,299541.0
114,460.5099630355835,299541.0
115,465.99248576164246,299541.0
116,467.8826379776001,299541.0
117,470.42653799057007,299541.0
118,477.08867597579956,299541.0
119,479.68174386024475,299541.0
120,483.9999008178711,299541.0
121,489.27665615081787,299541.0
122,493.91598200798035,299046.0
123,504.74966287612915,299046.0
124,507.70868492126465,299046.0
125,511.282598733902,299046.0
126,519.6946098804474,299046.0
127,522.6531460285187,299046.0
128,524.4217667579651,299046.0
129,527.104957818985,299046.0
130,530.3312659263611,299046.0
131,533.4071979522705,299046.0
132,536.060507774353,299046.0
133,540.2124438285828,299046.0
134,543.7760050296783,299046.0
135,545.6425700187683,299046.0
136,548.684406042099,299046.0
137,553.7474219799042,299046.0
138,559.1542389392853,299046.0
139,564.6299948692322,299046.0
140,567.7728779315948,299046.0
141,570.6721930503845,299046.0
142,575.4437189102173,299046.0
143,580.757560968399,299046.0
144,584.3419368267059,299046.0
145,587.3784399032593,299046.0
146,592.822643995285,299046.0
147,596.9704079627991,299046.0
148,602.3821280002594,299046.0
149,607.4840178489685,299046.0
150,610.0975301265717,299046.0
151,612.006814956665,299046.0
152,614.6203739643097,299046.0
153,627.7451047897339,299046.0
154,630.3018798828125,299046.0
155,634.6232268810272,299046.0
156,638.188069820404,299046.0
157,663.6512439250946,299046.0
158,666.4811708927155,299046.0
159,670.0440199375153,299046.0
160,672.9396719932556,299046.0
161,675.6766278743744,299046.0
162,678.6575129032135,299046.0
163,682.2747058868408,299046.0
164,684.9831380844116,299046.0
165,688.6366279125214,299046.0
166,692.1167390346527,299046.0
167,694.820958852768,299046.0
168,696.6298298835754,299046.0
169,699.479731798172,299046.0
170,711.3420557975769,299046.0
171,714.0718147754669,299046.0
172,717.4076180458069,299046.0
173,720.0130569934845,299046.0
174,724.5018508434296,299046.0
175,728.436047077179,299046.0
176,732.2055621147156,299046.0
177,735.2499980926514,299046.0
178,738.4206037521362,299046.0
179,741.300714969635,299046.0
180,743.3401589393616,299046.0
181,746.2045550346375,299046.0
182,751.4224030971527,299046.0
183,755.662223815918,299046.0
184,757.5481877326965,299046.0
185,760.2739219665527,299046.0
186,765.2587819099426,299046.0
187,768.2324810028076,299046.0
188,775.6844317913055,299046.0
189,778.4143619537354,299046.0
190,781.3283088207245,299046.0
191,784.1252439022064,299046.0
192,787.1745519638062,299046.0
193,789.9523460865021,299046.0
194,791.7731719017029,299046.0
195,794.6026790142059,299046.0
196,798.0224471092224,299046.0
197,800.7836420536041,299046.0
198,804.8568477630615,299046.0
199,807.8528709411621,299046.0
200,809.6438131332397,299046.0
201,812.6057169437408,299046.0
