it,instant,local_optimum_value
0,0.0,125641.0
1,0.960223913192749,125235.0
2,1.5095479488372803,125235.0
3,2.2140798568725586,125235.0
4,2.685039758682251,125235.0
5,3.2606849670410156,125235.0
6,3.722285032272339,125235.0
7,4.321626901626587,125235.0
8,4.781188726425171,125235.0
9,5.395484924316406,125235.0
10,5.864407062530518,125235.0
11,6.445011854171753,125235.0
12,6.917699098587036,125235.0
13,7.514901876449585,125235.0
14,7.98545503616333,125235.0
15,8.676338911056519,125235.0
16,9.142991781234741,125235.0
17,9.716389894485474,125235.0
18,10.1714928150177,125235.0
19,10.629644870758057,125235.0
20,11.111141681671143,125235.0
21,11.710572004318237,125235.0
