datetime_str,initial_solution_value,initial_solution_routes,local_optimum_value,local_optimum_routes,exit_condition,exec_time
2021-01-31_22-11-11_491825,73243.0,"[0, 1, 40, 39, 38, 33, 0];[0, 2, 5, 20, 31, 22, 32, 21, 23, 34, 35, 25, 24, 0];[0, 6, 19, 4, 3, 8, 9, 15, 16, 18, 17, 28, 27, 26, 7, 10, 11, 12, 30, 29, 37, 13, 36, 14, 0]",64246.0,"[0, 40, 39, 33, 38, 0];[0, 4, 3, 8, 15, 16, 17, 6, 7, 26, 27, 28, 9, 10, 12, 11, 30, 37, 29, 13, 36, 14, 1, 0];[0, 5, 19, 20, 31, 18, 21, 34, 35, 25, 24, 23, 32, 22, 2, 0]",2,31.383787155151367
