it,instant,local_optimum_value
0,0.0,142936.0
1,15.91774320602417,137657.0
2,17.615880966186523,137657.0
3,19.413588047027588,137657.0
4,21.27894401550293,137657.0
5,23.223034858703613,137657.0
6,25.112843990325928,137657.0
7,26.906913995742798,137657.0
8,28.790306091308594,137657.0
9,30.7416570186615,137657.0
10,32.635557889938354,137657.0
11,34.538849115371704,137657.0
12,36.44526696205139,137657.0
13,38.0687620639801,137657.0
14,39.90442490577698,137657.0
15,41.7420711517334,137657.0
16,43.57651996612549,137657.0
17,45.41087102890015,137657.0
18,47.29307007789612,137657.0
19,49.23130202293396,137657.0
20,50.999232053756714,137657.0
21,52.88506197929382,137657.0
