datetime_str,initial_solution_value,initial_solution_routes,local_optimum_value,local_optimum_routes,exit_condition,exec_time
2021-01-31_22-30-00_429968,40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",2,22.6851749420166
2021-01-31_22-30-26_219503,40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",2,23.325694799423214
2021-01-31_22-30-53_397931,40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",2,28.24551010131836
2021-01-31_22-31-25_108628,40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",2,23.973646640777588
2021-01-31_22-31-51_555321,40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",2,23.92959713935852
2021-01-31_22-32-18_174163,40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",2,25.89301109313965
2021-01-31_22-32-46_975214,40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",2,26.338865041732788
2021-01-31_22-33-16_557109,40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",2,26.22755789756775
2021-01-31_22-33-48_142991,40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",2,23.402723789215088
2021-01-31_22-34-15_940524,40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",40510.0,"[0, 21, 20, 17, 25, 16, 13, 2, 1, 24, 11, 15, 18, 19, 8, 23, 22, 27, 26, 7, 10, 12, 14, 4, 6, 3, 5, 9, 0]",2,24.228304147720337
