datetime_str,initial_solution_value,initial_solution_routes,local_optimum_value,local_optimum_routes,exit_condition,exec_time
2021-02-02_09-28-51_489004,309326.0,"[0, 3, 7, 15, 2, 6, 0];[0, 9, 10, 49, 0];[0, 11, 13, 35, 36, 30, 32, 47, 33, 34, 0];[0, 12, 1, 4, 0];[0, 18, 19, 20, 14, 51, 0];[0, 38, 39, 0];[0, 42, 41, 37, 48, 29, 54, 0];[0, 43, 44, 52, 46, 40, 45, 0];[0, 50, 8, 5, 0];[0, 53, 31, 24, 25, 26, 21, 22, 23, 28, 27, 17, 16, 0]",307111.0,"[0, 3, 7, 15, 2, 6, 0];[0, 9, 10, 49, 0];[0, 13, 35, 36, 30, 32, 47, 33, 34, 0];[0, 12, 1, 4, 0];[0, 18, 19, 20, 0];[0, 51, 14, 38, 39, 0];[0, 11, 42, 41, 37, 48, 29, 54, 0];[0, 43, 52, 44, 46, 40, 45, 0];[0, 50, 8, 5, 0];[0, 53, 31, 24, 25, 26, 21, 22, 23, 28, 27, 17, 16, 0]",3,24.618552207946777
