it,instant,local_optimum_value
0,0.0,17000.0
1,0.4786841869354248,15400.0
2,0.7079651355743408,15400.0
3,1.0438508987426758,15400.0
4,1.2794642448425293,15400.0
5,1.513395071029663,15400.0
6,1.7460191249847412,15400.0
7,1.9790849685668945,15400.0
8,2.215571165084839,15400.0
9,2.5574791431427,15400.0
10,2.7946019172668457,15400.0
11,3.0329530239105225,15400.0
12,3.272754192352295,15400.0
13,3.511263847351074,15400.0
14,3.74544095993042,15400.0
15,4.084318161010742,15400.0
16,4.324069976806641,15400.0
17,4.560359001159668,15400.0
18,4.796313047409058,15400.0
19,5.030168056488037,15400.0
20,5.269012928009033,15400.0
21,5.605664014816284,15400.0
