it,instant,local_optimum_value
0,0.0,204185.0
1,0.7018158435821533,204185.0
2,2.0378458499908447,204185.0
3,2.6558868885040283,204185.0
4,3.885845899581909,204185.0
5,4.457132816314697,204185.0
6,5.6897361278533936,204185.0
7,6.254328966140747,204185.0
8,7.454444885253906,204185.0
9,8.018325805664062,204185.0
10,9.289726972579956,204185.0
11,9.855039119720459,204185.0
12,11.037925004959106,204185.0
13,11.60558795928955,204185.0
14,12.861438989639282,204185.0
15,13.428040027618408,204185.0
16,14.717819929122925,204185.0
17,15.283349752426147,204185.0
18,16.44966697692871,204185.0
19,17.015808820724487,204185.0
20,18.351244926452637,204185.0
21,18.923414945602417,204185.0
22,20.08964991569519,204185.0
23,20.652884006500244,204185.0
24,21.90982413291931,204185.0
25,22.466490030288696,204185.0
26,23.73971700668335,204185.0
27,24.35074806213379,204185.0
28,25.530436992645264,204185.0
29,26.13872194290161,204185.0
30,27.471615076065063,204185.0
31,28.040835857391357,204185.0
32,29.205387830734253,204185.0
33,29.76195478439331,204185.0
34,31.045280933380127,204185.0
35,31.624419927597046,204185.0
36,32.87995409965515,204185.0
37,33.44029498100281,204185.0
38,34.74197697639465,204185.0
39,35.354532957077026,204185.0
40,36.54962706565857,204185.0
41,37.110321044921875,204185.0
42,38.340636014938354,204185.0
43,38.95152807235718,204185.0
44,40.23863482475281,204185.0
45,40.854432821273804,204185.0
46,42.04555892944336,204185.0
47,42.66333508491516,204185.0
48,43.89327907562256,204185.0
49,44.503456115722656,204185.0
50,45.68066596984863,204185.0
51,46.28910493850708,204185.0
52,47.61070394515991,204185.0
53,48.18524885177612,204185.0
54,49.413546085357666,204185.0
55,50.00343680381775,204185.0
56,51.26686191558838,204185.0
57,51.829139947891235,204185.0
58,53.09481406211853,204185.0
59,53.67003774642944,204185.0
60,54.84169101715088,204185.0
61,55.457135915756226,204185.0
62,56.74445295333862,204185.0
63,57.30222797393799,204185.0
64,58.51593494415283,204185.0
65,59.07076692581177,204185.0
66,60.41448998451233,204185.0
67,60.980334997177124,204185.0
68,62.19219994544983,204185.0
69,62.805257081985474,204185.0
70,64.09300303459167,204185.0
71,64.66108703613281,204185.0
72,65.9285979270935,204185.0
73,66.50719094276428,204185.0
74,67.70460510253906,204185.0
75,68.26731991767883,204185.0
76,69.50076508522034,204185.0
77,70.07801795005798,204185.0
78,71.26799702644348,204185.0
79,71.88083100318909,204185.0
80,73.1359760761261,204185.0
81,73.75483298301697,204185.0
82,74.92844796180725,204185.0
83,75.4817328453064,204185.0
84,76.69293403625488,204185.0
85,77.30228304862976,204185.0
86,78.47276592254639,204185.0
87,79.02838802337646,204185.0
88,80.3958489894867,204185.0
89,80.98184394836426,204185.0
90,82.2706241607666,204185.0
91,82.84460306167603,204185.0
92,84.00361609458923,204185.0
93,84.56709003448486,204185.0
94,85.79718589782715,204185.0
95,86.39571380615234,204185.0
96,87.56314492225647,204185.0
97,88.17205595970154,204185.0
98,89.45912790298462,204185.0
99,90.018061876297,204185.0
100,91.19528102874756,204185.0
101,91.76382803916931,204185.0
102,92.98501586914062,204185.0
103,93.60454297065735,204185.0
104,94.833322763443,204185.0
105,95.4448139667511,204185.0
106,96.65862679481506,204185.0
107,97.21979880332947,204185.0
108,98.46857619285583,204185.0
109,99.03173995018005,204185.0
110,100.21696400642395,204185.0
111,100.78277683258057,204185.0
112,102.04737997055054,204185.0
113,102.65918898582458,204185.0
114,103.82823991775513,204185.0
115,104.44336080551147,204185.0
116,105.67076206207275,204185.0
117,106.24362993240356,204185.0
118,107.46593999862671,204185.0
119,108.08284711837769,204185.0
120,109.36260485649109,204185.0
121,109.93094205856323,204185.0
122,111.20308494567871,204185.0
123,111.78306102752686,204185.0
124,112.96670913696289,204185.0
125,113.5313868522644,204185.0
126,114.82745289802551,204185.0
127,115.39454913139343,204185.0
128,116.56631684303284,204185.0
129,117.13093495368958,204185.0
130,118.36313104629517,204185.0
131,118.92580890655518,204185.0
132,120.10371398925781,204185.0
133,120.67622303962708,204185.0
134,121.97418403625488,204185.0
135,122.59472298622131,204185.0
136,123.7826828956604,204185.0
137,124.35450887680054,204185.0
138,125.6843900680542,204185.0
139,126.24263310432434,204185.0
140,127.58488297462463,204185.0
141,128.1553249359131,204185.0
142,129.33431196212769,204185.0
143,129.9079258441925,204185.0
144,131.18631196022034,204185.0
145,131.7940709590912,204185.0
146,132.98912692070007,204185.0
147,133.56304907798767,204185.0
148,134.88479280471802,204185.0
149,135.45410108566284,204185.0
150,136.7567639350891,204185.0
151,137.3669309616089,204185.0
152,138.5567169189453,204185.0
153,139.11624574661255,204185.0
154,140.36490201950073,204185.0
155,140.93565797805786,204185.0
156,142.1139738559723,204185.0
157,142.67880296707153,204185.0
158,143.93796277046204,204185.0
159,144.56257605552673,204185.0
160,145.73552179336548,204185.0
161,146.30596685409546,204185.0
162,147.61500716209412,204185.0
163,148.22747206687927,204185.0
164,149.39490294456482,204185.0
165,149.96588492393494,204185.0
166,151.21966695785522,204185.0
167,151.81382203102112,204185.0
168,153.09858798980713,204185.0
169,153.67335677146912,204185.0
170,154.85482001304626,204185.0
171,155.42039799690247,204185.0
172,156.71004605293274,204185.0
173,157.28539609909058,204185.0
174,158.4463188648224,204185.0
175,159.01777482032776,204185.0
176,160.29807591438293,204185.0
177,160.86829710006714,204185.0
178,162.07316994667053,204185.0
179,162.6348271369934,204185.0
180,163.88680791854858,204185.0
181,164.51491498947144,204185.0
182,165.74913120269775,204185.0
183,166.32593297958374,204185.0
184,167.5109269618988,204185.0
