it,instant,local_optimum_value
0,0.0,27209.0
1,0.3536529541015625,27209.0
2,0.7066729068756104,27209.0
3,1.0531861782073975,27209.0
4,1.4086740016937256,27209.0
5,2.340461015701294,27209.0
6,2.698190927505493,27209.0
7,3.053347110748291,25237.0
8,3.288883924484253,25237.0
9,3.6391758918762207,25237.0
10,4.60285496711731,25237.0
11,4.946854829788208,25237.0
12,5.768174886703491,25237.0
13,6.11717677116394,25237.0
14,6.926499843597412,25237.0
15,7.282815933227539,25237.0
16,8.549771070480347,25237.0
17,8.905586004257202,25237.0
18,9.140506982803345,25237.0
19,9.4879629611969,25237.0
20,10.641053915023804,25237.0
21,10.98973298072815,25237.0
22,11.341084003448486,25237.0
23,11.574687004089355,25237.0
24,11.92754316329956,25237.0
25,12.980562925338745,25237.0
26,13.332833051681519,25237.0
27,13.564358949661255,25237.0
28,13.912742853164673,25237.0
29,14.380706071853638,25237.0
30,14.728356838226318,25237.0
31,15.547754049301147,25237.0
