it,instant,local_optimum_value
0,0.0,18000.0
1,0.12382912635803223,18000.0
2,0.241926908493042,18000.0
3,1.195267915725708,18000.0
4,1.6602160930633545,17900.0
5,1.7766830921173096,17900.0
6,1.895137071609497,17900.0
7,2.8302412033081055,17900.0
8,3.1749489307403564,17900.0
9,3.292628049850464,17900.0
10,3.409492015838623,17900.0
11,4.352792263031006,17900.0
12,4.700699090957642,17900.0
13,4.8148512840271,17900.0
14,4.928750991821289,17900.0
15,5.869412899017334,17900.0
16,6.218332052230835,17900.0
17,6.33640193939209,17900.0
18,6.4493489265441895,17900.0
19,7.399044990539551,17900.0
20,7.746665000915527,17900.0
21,7.865170001983643,17900.0
22,7.979551076889038,17900.0
23,8.918617963790894,17900.0
24,9.266227960586548,17900.0
25,9.384124040603638,17900.0
26,9.499392032623291,17900.0
27,10.449785947799683,17900.0
28,10.80042815208435,17900.0
29,10.918906927108765,17900.0
30,11.036525964736938,17900.0
31,11.97623896598816,17900.0
32,12.327225923538208,17900.0
33,12.44455623626709,17900.0
34,12.559300899505615,17900.0
35,13.50664210319519,17900.0
36,14.00543212890625,17900.0
37,14.1233491897583,17900.0
38,14.241252899169922,17900.0
39,15.191041231155396,17900.0
