it,instant,local_optimum_value
0,0.0,66812.0
1,0.25766992568969727,66812.0
2,1.0456759929656982,66785.0
3,1.2803809642791748,66785.0
4,1.8782539367675781,66785.0
5,2.115947961807251,66785.0
6,2.6550209522247314,66785.0
7,2.888472080230713,66785.0
8,3.486253023147583,66785.0
9,3.721604108810425,66785.0
10,4.255274057388306,66785.0
11,4.488837003707886,66785.0
12,5.011731863021851,66785.0
13,5.3479931354522705,66785.0
14,5.8765339851379395,66785.0
15,6.11041784286499,66785.0
16,6.627568006515503,66785.0
17,6.860620021820068,66785.0
18,7.507088899612427,66785.0
19,7.743993043899536,66785.0
20,8.238088846206665,66785.0
21,8.476869821548462,66785.0
22,9.082064867019653,66785.0
23,9.31220293045044,66785.0
24,9.837318897247314,66785.0
25,10.07066798210144,66785.0
26,10.605292081832886,66785.0
27,10.840821027755737,66785.0
28,11.355783939361572,66785.0
29,11.589417934417725,66785.0
30,12.111883878707886,66785.0
31,12.342166900634766,66785.0
32,12.979236125946045,66785.0
33,13.21055293083191,66785.0
34,13.71347713470459,66785.0
35,13.947690963745117,66785.0
36,14.573553800582886,66785.0
37,14.80361008644104,66785.0
38,15.326328992843628,66785.0
39,15.554959058761597,66785.0
40,16.156595945358276,66785.0
41,16.39529013633728,66785.0
42,16.916213989257812,66785.0
43,17.152293920516968,66785.0
44,17.674651861190796,66785.0
45,17.906311988830566,66785.0
46,18.441365003585815,66785.0
47,18.671003818511963,66785.0
48,19.301387071609497,66785.0
49,19.537434816360474,66785.0
50,20.06218385696411,66785.0
51,20.286322832107544,66785.0
52,20.761936902999878,66785.0
53,20.991283893585205,66785.0
54,21.513612985610962,66785.0
55,21.748054027557373,66785.0
56,22.241124153137207,66785.0
57,22.476192951202393,66785.0
58,23.015948057174683,66785.0
59,23.250459909439087,66785.0
60,23.76340889930725,66785.0
61,23.997364044189453,66785.0
62,24.67600989341736,66785.0
63,24.91269874572754,66785.0
64,25.424834966659546,66785.0
65,25.672176122665405,66785.0
66,26.122906923294067,66785.0
67,26.37335705757141,66785.0
68,26.97960901260376,66785.0
69,27.21114706993103,66785.0
70,27.693238973617554,66785.0
71,27.925764083862305,66785.0
72,28.558615922927856,66785.0
73,28.795607089996338,66785.0
74,29.328296899795532,66785.0
75,29.561022996902466,66785.0
76,30.229936838150024,66785.0
77,30.462895154953003,66785.0
78,30.977681875228882,66785.0
79,31.205375909805298,66785.0
80,31.72274899482727,66785.0
81,31.954981088638306,66785.0
82,32.580142974853516,66785.0
83,32.8113751411438,66785.0
84,33.336957931518555,66785.0
85,33.56157374382019,66785.0
86,34.198418855667114,66785.0
87,34.43268299102783,66785.0
88,34.956751108169556,66785.0
89,35.180490016937256,66785.0
90,35.84855794906616,66785.0
91,36.078290939331055,66785.0
92,36.61416292190552,66785.0
93,36.84694695472717,66785.0
94,37.48094582557678,66785.0
95,37.714478969573975,66785.0
96,38.23786497116089,66785.0
97,38.472864866256714,66785.0
98,39.00093698501587,66785.0
99,39.22691202163696,66785.0
100,39.829785108566284,66785.0
101,40.062679052352905,66785.0
102,40.59246301651001,66785.0
103,40.82755780220032,66785.0
104,41.3519389629364,66785.0
105,41.57788586616516,66785.0
106,42.100996017456055,66785.0
107,42.3276309967041,66785.0
108,43.00976300239563,66785.0
109,43.24463677406311,66785.0
110,43.76384782791138,66785.0
111,43.99926495552063,66785.0
112,44.53420805931091,66785.0
113,44.76310181617737,66785.0
114,45.39242386817932,66785.0
115,45.62323784828186,66785.0
116,46.14492893218994,66785.0
117,46.377381801605225,66785.0
118,46.97329878807068,66785.0
119,47.207266092300415,66785.0
120,47.79323887825012,66785.0
121,48.0286078453064,66785.0
122,48.66035294532776,66785.0
123,48.90200185775757,66785.0
124,49.38617396354675,66785.0
125,49.612000942230225,66785.0
126,50.06928086280823,66785.0
127,50.30487394332886,66785.0
128,50.980725049972534,66785.0
129,51.21306800842285,66785.0
130,51.72874116897583,66785.0
131,51.95899701118469,66785.0
132,52.55625605583191,66785.0
133,52.78635215759277,66785.0
134,53.2762291431427,66785.0
135,53.50611186027527,66785.0
136,54.17934584617615,66785.0
137,54.413914918899536,66785.0
138,54.93571615219116,66785.0
139,55.1620569229126,66785.0
140,55.681808948516846,66785.0
141,55.91326308250427,66785.0
142,56.53067898750305,66785.0
143,56.755845069885254,66785.0
144,57.265169858932495,66785.0
145,57.49346995353699,66785.0
146,58.21214580535889,66785.0
