it,instant,local_optimum_value
0,0.0,176553.0
1,1.890820026397705,176553.0
2,3.8811280727386475,176553.0
3,6.1013829708099365,176553.0
4,8.146445989608765,176553.0
5,10.101438999176025,176553.0
6,12.328874111175537,176553.0
7,14.52590799331665,176553.0
8,16.477738857269287,176553.0
9,18.604182958602905,176553.0
10,20.649227142333984,176553.0
11,22.729301929473877,176553.0
12,24.861186981201172,176553.0
13,26.978317975997925,176553.0
14,28.93487286567688,176553.0
15,31.025691032409668,176553.0
16,33.127315044403076,176553.0
17,34.99324607849121,176553.0
18,36.98862814903259,176553.0
19,39.048527002334595,176553.0
20,41.18339800834656,176553.0
