it,instant,local_optimum_value
0,0.0,32474.0
1,1.6288220882415771,30477.0
2,1.8652501106262207,30477.0
3,2.1043028831481934,30477.0
4,2.3423287868499756,30477.0
5,2.747188091278076,30477.0
6,2.9801230430603027,30477.0
7,3.224888801574707,30477.0
8,3.463420867919922,30477.0
9,3.7027831077575684,30477.0
10,3.9418540000915527,30477.0
11,4.178242921829224,30477.0
12,4.413702011108398,30477.0
13,4.764955043792725,30477.0
14,5.003329038619995,30477.0
15,5.238359212875366,30477.0
16,5.474008798599243,30477.0
17,5.820000171661377,30477.0
18,6.059384107589722,30477.0
19,6.297574043273926,30477.0
20,6.532899856567383,30477.0
21,6.9380271434783936,30477.0
