it,instant,local_optimum_value
0,0.0,103335.0
1,0.1284031867980957,103335.0
2,1.9073371887207031,99720.0
3,2.0211660861968994,99720.0
4,2.780076026916504,99720.0
5,2.901350259780884,99720.0
6,3.559842109680176,99720.0
7,3.6786611080169678,99720.0
8,4.342182159423828,99720.0
9,4.45612907409668,99720.0
10,5.117738962173462,99720.0
11,5.237513303756714,99720.0
12,5.901234149932861,99720.0
13,6.018383026123047,99720.0
14,6.683344125747681,99720.0
15,6.799758195877075,99720.0
16,7.568402290344238,99720.0
17,7.685998201370239,99720.0
18,8.342469215393066,99720.0
19,8.457593202590942,99720.0
20,9.360794067382812,99720.0
21,9.47798228263855,99720.0
22,10.14056921005249,99720.0
23,10.25627613067627,99720.0
24,10.92159104347229,99720.0
25,11.039352178573608,99720.0
26,11.830633163452148,99720.0
27,11.944910049438477,99720.0
28,12.604936122894287,99720.0
29,12.719504117965698,99720.0
30,13.489506006240845,99720.0
31,13.60858702659607,99720.0
32,14.2697913646698,99720.0
33,14.386522054672241,99720.0
34,15.04209303855896,99720.0
35,15.160116195678711,99720.0
36,15.932886123657227,99720.0
37,16.04966402053833,99720.0
38,16.714529037475586,99720.0
39,16.82922124862671,99720.0
40,17.488394260406494,99720.0
41,17.6058292388916,99720.0
42,18.374083042144775,99720.0
43,18.48927617073059,99720.0
44,19.158828020095825,99720.0
45,19.279608011245728,99720.0
46,20.049015045166016,99720.0
47,20.169072151184082,99720.0
48,20.830801248550415,99720.0
49,20.948787212371826,99720.0
50,21.61373734474182,99720.0
51,21.72879719734192,99720.0
52,22.622037172317505,99720.0
53,22.740455150604248,99720.0
54,23.40833020210266,99720.0
55,23.529962301254272,99720.0
56,24.31131625175476,99720.0
57,24.435073137283325,99720.0
58,25.095600128173828,99720.0
59,25.215586185455322,99720.0
60,25.887001037597656,99720.0
61,26.003485202789307,99720.0
62,26.88149404525757,99720.0
63,27.00168013572693,99720.0
64,27.669666051864624,99720.0
65,27.78663921356201,99720.0
66,28.45242714881897,99720.0
67,28.570216178894043,99720.0
68,29.359318017959595,99720.0
69,29.475182056427002,99720.0
70,30.133273124694824,99720.0
71,30.250777006149292,99720.0
72,31.02243399620056,99720.0
73,31.14249014854431,99720.0
74,31.912606239318848,99720.0
75,32.02989101409912,99720.0
76,32.70380616188049,99720.0
77,32.817339181900024,99720.0
78,33.58918333053589,99720.0
79,33.70691418647766,99720.0
80,34.36725330352783,99720.0
81,34.48611927032471,99720.0
82,35.15483903884888,99720.0
83,35.27142810821533,99720.0
84,36.03806924819946,99720.0
85,36.156410217285156,99720.0
86,36.819101095199585,99720.0
87,36.93721318244934,99720.0
88,37.6983642578125,99720.0
89,37.81992697715759,99720.0
90,38.482513189315796,99720.0
91,38.60010004043579,99720.0
92,39.26769399642944,99720.0
93,39.3861870765686,99720.0
94,40.27129125595093,99720.0
95,40.39081621170044,99720.0
96,41.044509172439575,99720.0
97,41.15985107421875,99720.0
98,41.82448625564575,99720.0
99,41.945013999938965,99720.0
100,42.603007316589355,99720.0
101,42.717612981796265,99720.0
102,43.38013219833374,99720.0
103,43.49527335166931,99720.0
104,44.402040004730225,99720.0
105,44.523221254348755,99720.0
106,45.18370819091797,99720.0
107,45.30215120315552,99720.0
108,45.96526098251343,99720.0
109,46.080634117126465,99720.0
110,46.861098289489746,99720.0
111,46.97637319564819,99720.0
112,47.63932204246521,99720.0
113,47.75875401496887,99720.0
114,48.522340059280396,99720.0
115,48.643089294433594,99720.0
116,49.31229615211487,99720.0
117,49.43392729759216,99720.0
118,50.099300146102905,99720.0
119,50.214977979660034,99720.0
120,50.99522018432617,99720.0
121,51.114081144332886,99720.0
122,51.782612323760986,99720.0
123,51.90087914466858,99720.0
124,52.56726598739624,99720.0
125,52.68386125564575,99720.0
126,53.45700216293335,99720.0
127,53.576308250427246,99720.0
128,54.24671411514282,99720.0
129,54.36163806915283,99720.0
130,55.12439012527466,99720.0
131,55.2409930229187,99720.0
132,55.91559433937073,99720.0
133,56.034412145614624,99720.0
134,56.69183015823364,99720.0
135,56.80681324005127,99720.0
136,57.59151315689087,99720.0
137,57.71024036407471,99720.0
138,58.37223815917969,99720.0
139,58.48961019515991,99720.0
140,59.16480302810669,99720.0
141,59.286824226379395,99720.0
142,59.952171087265015,99720.0
143,60.070319175720215,99720.0
144,60.72489905357361,99720.0
145,60.84385824203491,99720.0
146,61.73404836654663,99720.0
147,61.85156226158142,99720.0
148,62.51572012901306,99720.0
149,62.634719371795654,99720.0
150,63.29227018356323,99720.0
151,63.41161108016968,99720.0
152,64.20423913002014,99720.0
153,64.3190062046051,99720.0
154,64.98343110084534,99720.0
155,65.10038232803345,99720.0
156,65.86997509002686,99720.0
157,65.99176812171936,99720.0
158,66.753671169281,99720.0
159,66.97123122215271,99720.0
160,67.74326014518738,99720.0
161,67.85680031776428,99720.0
162,68.73564839363098,99720.0
163,68.84916114807129,99720.0
164,69.50485920906067,99720.0
165,69.61951112747192,99720.0
166,70.27617025375366,99720.0
167,70.3926830291748,99720.0
168,71.16505217552185,99720.0
169,71.28304719924927,99720.0
170,71.9424102306366,99720.0
171,72.06169414520264,99720.0
172,72.83866906166077,99720.0
173,72.95959806442261,99720.0
174,73.62150716781616,99720.0
175,73.74012017250061,99720.0
176,74.41150426864624,99720.0
177,74.53023934364319,99720.0
178,75.42928409576416,99720.0
179,75.54769611358643,99720.0
180,76.21783494949341,99720.0
181,76.33710718154907,99720.0
182,77.00248718261719,99720.0
183,77.12176513671875,99720.0
184,77.78093004226685,99720.0
185,77.89866328239441,99720.0
186,78.565838098526,99720.0
187,78.68482708930969,99720.0
188,79.62854504585266,99720.0
189,79.86275911331177,99720.0
190,80.62329530715942,99720.0
191,80.7384581565857,99720.0
192,81.40290021896362,99720.0
193,81.52069401741028,99720.0
194,82.30349826812744,99720.0
195,82.4188961982727,99720.0
196,83.08342909812927,99720.0
197,83.2007212638855,99720.0
198,83.97454118728638,99720.0
199,84.09240698814392,99720.0
200,84.75300621986389,99720.0
201,84.86886501312256,99720.0
202,85.54083132743835,99720.0
203,85.67848515510559,99720.0
204,86.72332906723022,99720.0
205,86.84038710594177,99720.0
206,87.49818420410156,99720.0
207,87.61437511444092,99720.0
208,88.27746820449829,99720.0
209,88.39023518562317,99720.0
210,89.17208313941956,99720.0
211,89.28937125205994,99720.0
212,89.95322513580322,99720.0
213,90.07199001312256,99720.0
214,90.83354020118713,99720.0
215,90.95079708099365,99720.0
216,91.60880708694458,99720.0
217,91.72827625274658,99720.0
218,92.3912091255188,99720.0
219,92.50801825523376,99720.0
220,93.41798806190491,99720.0
221,93.53652715682983,99720.0
222,94.20533919334412,99720.0
223,94.32418608665466,99720.0
224,94.99015426635742,99720.0
225,95.111887216568,99720.0
226,95.77844309806824,99720.0
227,95.8971631526947,99720.0
228,96.56064319610596,99720.0
229,96.67506408691406,99720.0
230,97.57021903991699,99720.0
231,97.68997120857239,99720.0
232,98.35222434997559,99720.0
233,98.47023725509644,99720.0
234,99.23306703567505,99720.0
235,99.34978413581848,99720.0
236,100.14497303962708,99720.0
237,100.26250314712524,99720.0
