datetime_str,initial_solution_value,initial_solution_routes,local_optimum_value,local_optimum_routes,exit_condition,exec_time
2021-02-01_20-22-11_468260,73109.0,"[0, 2, 3, 1, 0];[0, 19, 28, 55, 27, 68, 54, 53, 74, 65, 24, 69, 64, 63, 71, 70, 35, 49, 40, 39, 66, 5, 51, 52, 50, 72, 67, 20, 58, 57, 14, 56, 9, 0];[0, 73, 6, 4, 12, 10, 59, 22, 62, 26, 21, 23, 13, 18, 37, 41, 44, 47, 46, 45, 48, 38, 36, 25, 17, 15, 16, 42, 43, 60, 61, 31, 30, 32, 33, 29, 34, 11, 7, 8, 0]",72917.0,"[0, 6, 4, 12, 10, 59, 22, 62, 26, 21, 23, 13, 18, 37, 41, 44, 47, 46, 45, 48, 38, 36, 25, 17, 15, 16, 42, 43, 60, 61, 31, 30, 32, 33, 29, 34, 11, 7, 8, 0];[0, 19, 28, 55, 27, 68, 54, 53, 74, 65, 24, 69, 64, 63, 71, 70, 35, 49, 40, 39, 66, 5, 51, 52, 50, 72, 67, 20, 58, 57, 14, 56, 9, 0];[0, 73, 2, 1, 3, 0]",3,36.6168909072876
